date,market,description,line,odds,edge_pct,score,outcome,policy_version
2026-06-06,prop_rbi,"Wade Meckler rbi OVER 0.5 [1-sided, ~8% juice est.]",0.5,285,9.297787844327818,2.1849367834047397,L,2026-06-10-prop-calibration
2026-06-06,prop_rbi,"Alex Call rbi OVER 0.5 [1-sided, ~8% juice est.]",0.5,190,8.473610616209365,1.976263444695147,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Oswald Peraza tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-125,7.702869513916156,1.8710319153686932,W,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Wade Meckler tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,200,9.383181371452704,2.106039451220224,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Oswald Peraza tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,225,8.211063955954318,2.0011876682079066,W,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Wade Meckler tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-145,8.061104223886284,1.9586672294811802,W,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Jared Young tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,175,10.17085498827736,2.161401428765321,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Juan Soto tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,225,6.366184575208073,1.7139266828574873,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Jared Young tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-141,10.29393419710768,2.2507865059040495,L,2026-06-10-prop-calibration
2026-06-06,prop_hr,"Juan Soto hr OVER 0.5 [1-sided, ~8% juice est.]",0.5,350,3.721510948812476,0.8541547993434089,L,2026-06-10-prop-calibration
2026-06-06,prop_pitcher_k,Griffin Canning pitcher_k UNDER 4.5,4.5,-125,6.127166005130114,4.5851972705943425,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Ty France tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,155,6.367220422528586,1.6370639137443679,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Ty France tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,350,6.4476803185429175,1.8902915339929227,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Juan Soto tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-200,7.8424210655888675,2.0378583624307054,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Juan Soto tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,130,8.73344592604129,1.976497085775909,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Jared Young tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,310,7.528471258068079,2.020869339848556,L,2026-06-10-prop-calibration
2026-06-06,prop_pitcher_k,Tanner Bibee pitcher_k UNDER 4.5,4.5,120,9.76558310912895,6.06845386521547,W,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Josh Jung tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,140,8.517586997559206,1.9540674224480938,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Josh Jung tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,310,8.471385958437363,2.1434904671598094,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Evan Carter tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-110,6.921421448793924,1.7262041529835352,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Joc Pederson tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-159,7.460970304634873,1.888208350335768,L,2026-06-10-prop-calibration
2026-06-06,prop_tb,"Josh Jung tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-213,6.3017595071532035,1.7519916242288007,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Adolis García tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-130,7.864697020290235,1.9031739621630437,L,2026-06-10-prop-calibration
2026-06-10,prop_hr,"Kyle Schwarber hr OVER 0.5 [1-sided, ~8% juice est.]",0.5,165,3.55979036253094,0.6992346674014266,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Brandon Marsh tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-233,10.848025840281982,2.6132571040661183,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Brandon Marsh tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,125,15.251428400408878,2.5937323116663498,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Brandon Marsh tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,265,15.477689420080095,2.660184168880495,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Brandon Marsh tb OVER 3.5 [1-sided, ~8% juice est.]",3.5,390,11.791977490644804,2.5496905992200123,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Adolis García tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,185,6.761108209313277,1.7406551337869045,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Alec Bohm tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,140,7.7992693204316845,1.860110728530495,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Alec Bohm tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,310,7.790817632816735,2.057485236050853,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Bryce Harper tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-250,7.949353567650741,2.1743106576586375,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Bryce Harper tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,105,9.620553680140437,2.086319127071173,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Bryce Harper tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,215,9.480070826517007,2.1334145771469406,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Bryce Harper tb OVER 3.5 [1-sided, ~8% juice est.]",3.5,310,6.20411818486645,1.787549424198791,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Kyle Schwarber tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-233,11.235810714869398,2.673323255028605,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Kyle Schwarber tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,-115,11.395230628952662,2.3134482081627104,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Kyle Schwarber tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,130,8.21050006733794,1.910731046857085,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Kyle Schwarber tb OVER 4.5 [1-sided, ~8% juice est.]",4.5,360,6.03130703509284,1.8098734289137743,W,2026-06-10-prop-calibration
2026-06-10,prop_pitcher_k,Jesús Luzardo pitcher_k UNDER 5.5,5.5,-110,8.830083195227578,5.823644553292188,L,2026-06-10-prop-calibration
2026-06-10,prop_pitcher_k,Ryne Nelson pitcher_k UNDER 4.5,4.5,-125,9.957046542893499,6.305448008217276,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"JJ Bleday tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-145,8.154382190428144,1.9727212878023925,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"JJ Bleday tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,165,7.291592393054564,1.806280217265194,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Gavin Sheets tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-169,9.145719060327961,2.1694341106032597,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Gavin Sheets tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,145,9.244347803504299,2.0422215996523394,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Gavin Sheets tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,290,8.13493059493923,2.0760412787323403,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Manny Machado tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,145,6.252192274944601,1.6053812956136766,W,2026-06-10-prop-calibration
2026-06-10,prop_pitcher_k,Michael King pitcher_k UNDER 5.5,5.5,105,11.07426131866956,6.504154662977518,W,2026-06-10-prop-calibration
2026-06-10,prop_pitcher_k,Brady Singer pitcher_k UNDER 4.5,4.5,-145,6.2898253996324645,4.757475368233443,L,2026-06-10-prop-calibration
2026-06-10,prop_rbi,"Ezequiel Duran rbi OVER 0.5 [1-sided, ~8% juice est.]",0.5,175,7.688019494944981,1.8592033954447644,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Hunter Goodman tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,-130,8.491893860917067,1.9940954132257411,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Hunter Goodman tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-303,7.809479434493138,2.2756089063833267,W,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Hunter Goodman tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,125,6.131410829450251,1.5673376691522267,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Braxton Fulford tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-149,7.918170427444604,1.9441521075095214,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Braxton Fulford tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,160,7.036840906932834,1.7615622721750734,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Troy Johnston tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,135,6.103765538403177,1.5664313051400853,L,2026-06-10-prop-calibration
2026-06-10,prop_tb,"Troy Johnston tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,290,6.004179367381282,1.7154790044738404,L,2026-06-10-prop-calibration
2026-06-10,prop_hr,"Hunter Goodman hr OVER 0.5 [1-sided, ~8% juice est.]",0.5,200,4.072799621978252,0.8202368061644869,L,2026-06-10-prop-calibration
2026-06-10,prop_hr,"Ian Happ hr OVER 0.5 [1-sided, ~8% juice est.]",0.5,320,3.263242368102923,0.7357594858797064,W,2026-06-10-prop-calibration
2026-06-10,prop_pitcher_k,Shota Imanaga pitcher_k UNDER 5.5,5.5,-145,7.959038465511748,5.632269174902309,L,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Esteury Ruiz tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-120,10.573242389751814,2.2342572257034057,L,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Otto Lopez tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,230,6.191110332885197,1.6833300966041198,L,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Esteury Ruiz tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,215,10.404191146540926,2.224594438840074,L,2026-06-10-prop-calibration
2026-06-11,prop_pitcher_k,Merrill Kelly pitcher_k UNDER 4.5,4.5,-159,9.48326840554924,6.347346557289479,W,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Dominic Canzone tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-179,7.408654065084108,1.9172735814434014,W,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Colt Emerson tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-169,6.460720020540512,1.714417518862354,L,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Luke Raley tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-145,8.14862733440923,1.971859161385167,W,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Luke Raley tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,155,6.5448969514953435,1.671455306941813,W,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Dominic Canzone tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,135,7.001152575121,1.7368391262251515,W,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Colt Emerson tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,155,6.7017541896751185,1.7001434120124503,L,2026-06-10-prop-calibration
2026-06-11,prop_rbi,"Nick Loftin rbi OVER 0.5 [1-sided, ~8% juice est.]",0.5,230,7.66434862029538,1.9200121078347243,L,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Elias Díaz tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-149,7.505138754444884,1.8777495818547618,W,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Elias Díaz tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,170,7.264670150864588,1.8070514216168794,W,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Elias Díaz tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,340,6.025323597345366,1.78352065121376,L,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Hunter Goodman tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-244,6.34769888687986,1.8188699404001065,L,2026-06-10-prop-calibration
2026-06-11,prop_tb,"Hunter Goodman tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,100,6.341376711514219,1.6102054568686854,L,2026-06-10-prop-calibration
2026-06-13,prop_tb,"Alex Jackson tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-110,6.595726114547556,1.6664911505689375,L,2026-06-10-prop-calibration
2026-06-13,prop_tb,"Ryan Kreidler tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,210,6.845881128893599,1.7844600145816305,L,2026-06-10-prop-calibration
2026-06-13,prop_runs,"David Fry runs OVER 0.5 [1-sided, ~8% juice est.]",0.5,200,7.936021254688297,2.9225096805640405,L,2026-06-10-prop-calibration
2026-06-13,prop_tb,"Willson Contreras tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-169,7.252235802494733,1.8700876655226235,W,2026-06-10-prop-calibration
2026-06-13,prop_tb,"Willson Contreras tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,140,6.426499847357093,1.6370490923685783,W,2026-06-10-prop-calibration
2026-06-13,prop_tb,"Brice Turang tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,150,6.029495326727879,1.5603738730870267,L,2026-06-10-prop-calibration
2026-06-13,prop_pitcher_k,Kyle Freeland pitcher_k UNDER 4.5,4.5,-120,6.697665316933865,4.91348304866198,W,2026-06-10-prop-calibration
2026-06-14,prop_rbi,"Samad Taylor rbi OVER 0.5 [1-sided, ~8% juice est.]",0.5,215,7.621885945154149,1.8954694736748636,L,2026-06-10-prop-calibration
2026-06-14,prop_pitcher_k,Trevor Rogers pitcher_k UNDER 4.5,4.5,-125,6.916229682209119,5.047756648197562,W,2026-06-10-prop-calibration
2026-06-14,prop_pitcher_k,Andrew Abbott pitcher_k UNDER 3.5,3.5,120,7.872451113316615,5.392482935684695,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Blake Dunn tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,310,6.403866693047097,1.8301264663990524,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Matt McLain tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-149,6.424347677017394,1.676364922343884,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Jordan Lawlar tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,290,6.512191583476931,1.8258478494656925,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Nathaniel Lowe tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-204,7.813753233246201,2.0417844428148864,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Nathaniel Lowe tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,120,8.002806595624879,1.8808759638858845,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Nathaniel Lowe tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,235,7.078135219545323,1.8541481998191187,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"JJ Bleday tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-213,7.714407434048043,2.0441818559509857,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"JJ Bleday tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,105,6.850575573672751,1.7051542486161482,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Blake Dunn tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-185,6.104377944909389,1.6564839399752822,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Blake Dunn tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,150,7.1329502346822835,1.7684411675201355,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Matt McLain tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,175,6.3670145035013554,1.6562762244305687,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Jordan Lawlar tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-169,7.798648171358213,1.9640947784910046,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Jordan Lawlar tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,150,7.932392242640479,1.8850113809791944,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Spencer Torkelson tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,200,6.444724631293158,1.6993837666972993,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Spencer Torkelson tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-120,7.759275809199195,1.872776149439325,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Brandon Marsh tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,200,10.518924413213892,2.219032035559659,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Kyle Schwarber tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-164,6.604160166104567,1.7368251573736317,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Derek Hill tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,310,6.562767768810388,1.8615541012241759,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Brandon Marsh tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-149,8.684184280105034,2.057900542792876,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Derek Hill tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,125,7.589133083843219,1.8235188971971354,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Willson Contreras tb OVER 0.5 [1-sided, ~8% juice est.]",0.5,-233,6.569325308494167,1.8520991700436804,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Willson Contreras tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,110,7.176453083456452,1.7589277455553478,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Willson Contreras tb OVER 2.5 [1-sided, ~8% juice est.]",2.5,215,6.383046955225896,1.7050755967381948,W,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Ezequiel Duran tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,155,6.0465437191840445,1.56852186890117,L,2026-06-10-prop-calibration
2026-06-14,prop_tb,"Drew Gilbert tb OVER 1.5 [1-sided, ~8% juice est.]",1.5,225,6.336466736327728,1.7078791076126187,W,2026-06-10-prop-calibration
